,sol_price,sol_volume,sol_price_return,sol_price_MA7,sol_price_MA30,sol_price_RSI,sol_price_MACD,sol_price_Signal,sol_price_MA20,sol_price_BB_upper,sol_price_BB_lower
2021-09-03,146.58305359,7526373837.0,0.14426481527202406,113.70283835285714,71.12548370366667,84.49382467264097,20.83854314466545,15.579789371668664,86.431378365,134.16059039855134,38.70216633144865
2021-09-04,139.11306763,3970422964.0,-0.050960774639706496,119.76139504571428,74.517414729,82.39826591550766,22.085811918570116,16.880993881048955,90.699773789,141.30340680547337,40.09614077252663
2021-09-05,142.07087708,2996918105.0,0.021261909469690643,126.56156703428572,77.93824056033334,83.66714476845866,23.04727724549177,18.11425055393752,94.681694413,148.35966617863693,41.00372264736309
2021-09-06,164.38092041,5774090688.0,0.15703459983172485,134.25244031714286,82.10415547733334,86.25926126239304,25.31763356788916,19.55492715672785,99.6902050025,159.71491862162515,39.665491383374835
2021-09-07,173.14892578,17068643416.0,0.053339556367799856,143.49031938857144,86.61999219299999,90.6636032979263,27.507324749506623,21.145406675283606,104.72048568800001,171.6332254881233,37.80774588787672
2021-09-08,191.04139709,13187213606.0,0.10333573384529027,154.92008972142858,91.695779292,91.75107819597692,30.33674062593616,22.98367346541412,110.634675217,186.02470163419594,35.24464879980407
2021-09-09,188.19580078,12676272744.0,-0.014895181637828103,163.50486319428572,96.61431274433333,89.71841432688873,31.980802468769184,24.783099266085134,116.10823440600002,197.40774016536847,34.808728646631565
2021-09-10,179.86523438,7087524572.0,-0.04426542125527233,168.25946045,101.218350093,83.3352130773252,32.239884912370314,26.274456395342174,121.4136856085,204.8957361564338,37.93163506056621
2021-09-11,178.86787415,5367389010.0,-0.0055450417277019826,173.93871852428575,105.81063385066666,81.59189722268945,31.995902137159007,27.41874554370554,126.7168834695,210.67119014746382,42.76257679153619
2021-09-12,174.53762817,3012633094.0,-0.024209187930352538,178.57682582285716,110.132071432,80.29720320103743,31.09468914806571,28.153934264577575,131.65836296150002,214.59918345709434,48.71754246590571
2021-09-13,169.26954651,6437530449.0,-0.03018307121068975,179.27520098,114.30396130933333,74.20032373124381,29.614009333043157,28.445949278270696,136.58829498350002,215.90796829982037,57.26862166717967
2021-09-14,158.09481812,5799758794.0,-0.0660173588244346,177.1246141714286,117.78228327500001,69.01619814521163,27.225019642492242,28.201763351115005,140.89545745950002,214.5929063894812,67.19800852951887
2021-09-15,159.11738586,3908939772.0,0.0064680661400542405,172.56404113857144,121.00511398366667,68.64928229762342,25.12461979419743,27.586334639731493,145.085516358,212.33056740394426,77.84046531205577
2021-09-16,152.47406006,3215168472.0,-0.04175109944205069,167.4609353214286,123.94722569833333,60.28414816060612,22.662735008277593,26.601614713440714,148.3048702245,209.99592252163026,86.61381792736975
2021-09-17,147.59306335,4675731485.0,-0.032011980976169196,162.85062517428574,126.44888407433334,50.48145322508643,20.086275851465444,25.298546941045664,150.84936485300003,207.57727575821264,94.12145394778743
2021-09-18,169.18421936,5415012910.0,0.14628841979381546,161.46724591857145,129.66310450266667,62.633562374923,19.56115048608308,24.15106765005315,154.58509216299998,205.19016678503408,103.98001754096589
2021-09-19,152.51669312,3350530308.0,-0.0985170266059735,158.3213980542857,132.12284037333333,53.93520410775265,17.597205152338177,22.84029515051016,156.68368644749998,202.88871950429208,110.47865339070788
2021-09-20,132.13446045,5623667250.0,-0.1336393561455157,153.01638576000002,134.068782044,37.672887238139424,14.23203050234045,21.118642220876218,157.86622085599998,199.8994511881217,115.83299052387828
2021-09-21,123.95039368,5243953819.0,-0.06193741392009444,148.13861084,135.77366460233333,31.108139293846705,10.780449247871076,19.05100362627519,158.512090302,197.82421352664198,119.199967077358
2021-09-22,147.92425537,4952222859.0,0.19341497012016573,146.53959219857143,138.18087183699998,34.18210796431961,9.865809604991995,17.213964822018553,159.503183747,196.51971274661742,122.48665474738259
2021-09-23,149.75357056,3389212044.0,0.012366566831276904,146.15095084142857,140.81696065333335,35.79118939274784,9.182708992764901,15.607713656167824,159.66170959549999,196.4718450024834,122.85157418851657
2021-09-24,139.39564514,3852350632.0,-0.06916646715845753,144.97989109714285,143.065096538,35.26271307189606,7.716596696202174,14.029490264174695,159.675838471,196.45296670557957,122.89871023642041
2021-09-25,136.17892456,2037106949.0,-0.023076191345642982,140.26484898285713,145.09385376033333,34.70179618380136,6.223390301388633,12.468270271617483,159.381240845,196.84021786802677,121.92226382197325
2021-09-26,135.69937134,2674182809.0,-0.003521493663938613,137.86237444285715,146.6809333806667,35.68671494456282,4.944322466803783,10.963480710654743,157.9471633915,196.771419626086,119.12290715691401
2021-09-27,136.72842407,2867246888.0,0.007583327172693055,138.51865496000002,148.01510849033335,37.620645035736764,3.967947914273708,9.564374151378535,156.126138306,195.36254007846446,116.88973653353555
2021-09-28,131.53721619,2422542861.0,-0.037967291112360635,139.60248674714288,149.25069325799998,39.41502353584546,2.7436498679977603,8.200229294702382,153.15092926100002,190.20311076331606,116.09874775868397
2021-09-29,135.35145569,2428105040.0,0.02899741693248603,137.80637250714287,150.07758153333333,40.7338929297056,2.057445149485261,6.971672465658958,150.5087120065,184.44412040820418,116.5733036047958
2021-09-30,141.06904602,2244376110.0,0.04224254774987579,136.56572614428572,151.16375732466668,45.52096210896688,1.9524777735625491,5.967833527239677,148.56890258849998,179.76337378423494,117.37443139276502
2021-10-01,161.68237305,4387488320.0,0.14612225439645732,139.74954441714286,152.852069601,54.924686760906155,3.492355885719263,5.472737998935595,147.7096275335,176.22137862916117,119.19787643783883
2021-10-02,169.09301758,3471658582.0,0.04583458536762253,144.4515577057143,154.21842397133332,49.96461406204927,5.250176695235552,5.428225738195587,147.437397004,174.9573240524587,119.91746995554129
2021-10-03,172.5891571,3149579954.0,0.020675836116922586,149.7215271,155.08529408833334,58.67466693285466,6.846449978415166,5.7118705862395025,147.6033775335,175.71148694856967,119.49526811843035
2021-10-04,166.73191833,3109040100.0,-0.033937466689209383,154.0077405657143,156.005922445,67.09852518796578,7.551825099214966,6.079861488834595,148.035232544,177.07209982880005,118.99836525919994
2021-10-05,164.11582947,2541087419.0,-0.01569039021564056,158.66182817714284,156.74075419133337,71.00638871013808,7.8097178905057945,6.425832769168836,148.2851547245,177.80565838087136,118.76465106812861
2021-10-06,154.10774231,3259712887.0,-0.06098185161248848,161.34129769428571,156.39831492133334,53.787178019036574,7.1244050858418575,6.565547232503441,148.366838837,177.94513030395277,118.78854737004721
2021-10-07,154.28118896,2579187256.0,0.0011254895270031984,163.22874668571427,155.76939036066668,52.830424449798315,6.520125497733773,6.556462885549507,148.70124511749998,178.39371113573233,119.00877909926761
2021-10-08,158.94920349,2781848650.0,0.03025653718037047,162.83829389142858,154.699650574,63.16005026861857,6.344760876991103,6.514122483837827,148.189494324,176.7258338382739,119.65315480972613
2021-10-09,156.82583618,1522023824.0,-0.013358779178365476,161.0858394057143,153.65398508733333,64.10346742977768,5.9656765496629305,6.404433297002848,148.404951477,177.14321136531314,119.66669158868686
2021-10-10,148.04870605,1556965341.0,-0.05596737338563196,157.5800606842857,152.59343414300002,57.576690342148865,4.9005183164609605,6.103650300894471,149.200663757,176.90474243670192,121.49658507729808
2021-10-11,144.85813904,1851795187.0,-0.0215507929459543,154.45523507142858,151.459776306,54.85895161233282,3.755628106556685,5.634045862026914,150.24605102499999,175.39874503049654,125.09335701950343
2021-10-12,152.73712158,2853992440.0,0.05439102415794794,152.82970537285715,150.733092753,62.27629788259228,3.4443579953604058,5.196108288693613,150.48669433549998,175.6379508202828,125.33543785071714
2021-10-13,148.17604065,2105226551.0,-0.029862294659068978,151.98231942142857,150.029975891,57.362690233142104,2.7973865463563357,4.716363940226158,150.40781784,175.57864183621095,125.23699384378908
2021-10-14,149.75680542,1948101208.0,0.010668153657404478,151.3359789157143,149.75204213433332,55.23643661905694,2.384721927833425,4.250035537747611,150.92587585400003,175.56323514327988,126.28851656472015
2021-10-15,162.59620667,3970589003.0,0.08573501026541841,151.85697937,149.86800282800002,50.607756068436025,3.058458614998301,4.01172015319775,152.2467399595,176.38266166942554,128.11081824957444
2021-10-16,157.53881836,1531502795.0,-0.031103974770237408,151.95883396714288,150.03682810466665,42.06744166124177,3.148022380896748,3.83898059873755,153.3387123105,176.2684471679283,130.4089774530717
2021-10-17,159.74380493,2168838138.0,0.01399646508050667,153.62956237857142,150.441852824,41.02182513307826,3.35821488818587,3.7428274566272144,154.4894813535,176.1862367074677,132.79272599953228
2021-10-18,157.23127747,1698878759.0,-0.015728481371161784,155.39715358285713,150.04342142766666,43.03388662897116,3.284195831410244,3.6511011315838204,155.7741844175,174.60171407507698,136.94665475992304
2021-10-19,156.01702881,1400902548.0,-0.007722691563271766,155.86571175857142,150.16009928399998,43.937115230684455,3.0919138188207,3.5392636690311963,156.8074630735,172.99958738318236,140.61533876381765
2021-10-20,175.9468689,3315306825.0,0.12774144105942997,159.83297293714284,151.62051289899998,64.2345388216134,4.495874826748292,3.7305859005746154,158.5513542175,175.11494258720646,141.98776584779355
2021-10-21,190.31843567,6865815461.0,0.08168128742414926,165.6274915442857,153.83278096533334,69.82031663053266,6.691059007469363,4.322680521953565,159.98315734850001,181.80307661337346,138.16323808362657
2021-10-22,196.43153381,7486821306.0,0.032120367732528576,170.46110970714287,155.44969024666668,70.29254000156517,8.82233582111158,5.222611581785168,161.35008316,188.37693933251046,134.32322698748953
2021-10-23,197.70385742,3253670286.0,0.006477186148893255,176.19897242999997,157.04803314199998,72.33676294254778,10.493096053439672,6.2767084761160685,162.605818176,193.83800382011609,131.37363253188394
2021-10-24,202.36198425,3413057378.0,0.0235611327507097,182.28728376142857,159.14691111233333,81.0770375503492,12.054105258329912,7.432187832558837,164.387321472,200.32128928743955,128.45335365656044
2021-10-25,210.10429382,4837376169.0,0.038259703761527986,189.84057181142856,161.61109008766667,85.4843024917632,13.757369583889727,8.697224182825016,166.68674468950002,208.02656521252868,125.34692416647135
2021-10-26,199.80725098,3194205752.0,-0.049009197540825444,196.09631783571427,163.748019409,74.94318062936506,14.11364027241791,9.780507400743595,168.971720123,212.3839982688345,125.55944197716553
2021-10-27,183.77459717,4552692842.0,-0.08024060053558724,197.21456473142857,165.31622517899999,66.81933682447803,12.952972385168835,10.415000397628644,170.44639053350002,213.76113435183782,127.13164671516222
2021-10-28,194.86398315,3463958628.0,0.060342322338172716,197.86392865714285,167.42711741099998,69.55486924297011,12.780628364957522,10.88812599109442,172.2421295165,216.5171868919567,127.9670721410433
2021-10-29,200.18275452,2468703579.0,0.02729478933983298,198.39981733,169.58816070533334,67.43115630542866,12.924242266216908,11.295349246118917,174.4099754335,219.74001347858498,129.079937388415
2021-10-30,195.4160614,1732207667.0,-0.023811707114479663,198.0729893271429,171.39972788466667,67.61345970100437,12.509226444055884,11.538124685706311,176.778343201,221.25072248246065,132.30596391953938
