,btc_price,btc_volume,eth_price,eth_volume,sol_price,sol_volume,btc_price_return,eth_price_return,sol_price_return,btc_price_MA7,btc_price_MA30,eth_price_MA7,eth_price_MA30,sol_price_MA7,sol_price_MA30,btc_price_RSI,btc_price_MACD,btc_price_Signal,btc_price_MA20,btc_price_BB_upper,btc_price_BB_lower,eth_price_RSI,eth_price_MACD,eth_price_Signal,eth_price_MA20,eth_price_BB_upper,eth_price_BB_lower,sol_price_RSI,sol_price_MACD,sol_price_Signal,sol_price_MA20,sol_price_BB_upper,sol_price_BB_lower
2023-11-26,37460.0,965.64480397,2062.6,3251.67782373,57.6427002,871154750.0,-0.009230606469359137,-0.01036368870549842,-0.02045642435902717,37282.57142857143,36169.2,2044.8714285714284,1957.23,56.58255168428571,49.734654172,51.65486725663716,1033.1353123896915,1175.1874730853672,36850.7,38433.20369252427,35268.19630747572,51.376303641648136,61.19865639875934,64.75027270097523,2019.19,2153.706144990923,1884.6738550090772,51.535248062551894,4.957455897144989,5.8672477618900825,55.358959198,66.76682253111318,43.951095864886824
2023-11-27,37240.0,1509.74054042,2027.9,5236.37608894,55.06462097,1237763215.0,-0.005872931126534975,-0.01682342674294568,-0.04472516417612238,37248.28571428572,36274.166666666664,2045.5714285714287,1965.6033333333332,56.37266431571428,50.515030924,53.45727630735416,967.6895780880877,1133.6878940859112,36942.0,38379.55962805769,35504.44037194231,47.87651094413591,56.35974102366504,63.0721663655132,2026.275,2145.337033809261,1907.2129661907395,53.37261802174178,4.481261505987817,5.59005051070963,55.957563018500004,65.80499996979235,46.11012606720766
2023-11-28,37839.0,3040.79208632,2049.5,10043.21061895,58.19437027,1412314015.0,0.016084854994629527,0.01065141279155779,0.056837752532703956,37545.57142857143,36384.2,2062.0285714285715,1974.0533333333333,57.25750678000001,51.36075630133334,60.73417004812683,953.1701044547663,1097.5843361596822,37051.95,38404.05315318503,35699.846846814966,56.256703611011794,53.64936868108498,61.18760682862756,2034.2849999999999,2134.6306610136717,1933.939338986328,51.50631730840634,4.30677283592464,5.333394975752632,56.707787132,64.53957291765397,48.87600134634603
2023-11-29,37863.0,1694.75943818,2029.4,2678.21037078,59.2501297,1941361674.0,0.0006342662332514681,-0.009807270065869678,0.018141951276415158,37608.28571428572,36496.46666666667,2057.0285714285715,1981.3700000000001,57.49487413714286,52.170349375,49.91574386133847,932.8466410160763,1064.636797130961,37110.45,38497.941560907566,35722.95843909243,46.93386773547095,49.31104996617364,58.81229545613678,2029.6899999999998,2121.2943184459946,1938.085681554005,41.5918256697043,4.205205281591105,5.107757036920327,57.3980522155,63.22774149319096,51.56836293780904
2023-11-30,37719.0,1286.59718327,2053.8,6819.55309339,59.24162292,1263841021.0,-0.003803185167577827,0.012023258105844148,-0.00014357403170384142,37668.0,36598.4,2055.7571428571428,1989.3033333333333,57.872338975714285,52.86108627266667,61.52818991097923,894.8057891365752,1030.6705955320838,37130.45,38541.92335862779,35718.9766413722,60.73273837482387,47.29657177111585,56.50915071913259,2028.4300000000003,2117.845625621721,1939.0143743782796,52.30556326787435,4.077028391539578,4.901611307844178,57.527940750000006,63.40246345491179,51.65341804508822
2023-12-01,38707.0,1594.78722953,2088.6,8418.47304639,59.80399704,1376669760.0,0.02619369548503414,0.016944200993280534,0.009492888484156303,37805.28571428572,36707.3,2056.5714285714284,1997.3433333333332,58.291990007142864,53.47250137266667,64.32305998899284,933.6193007507973,1011.2603365758265,37208.2,38786.16439157015,35630.235608429844,63.75488917861799,47.95535299412086,54.79839117413025,2030.1600000000003,2122.934461095926,1937.3855389040748,52.334182053415596,3.975004793333518,4.716290004942046,57.7130075455,63.63151725592929,51.79449783507071
2023-12-02,39474.0,998.60046732,2165.8,3212.98248366,63.83285904,1346327049.0,0.019815537241325787,0.036962558651728594,0.06736777137664052,38043.142857142855,36858.53333333333,2068.2285714285713,2009.5033333333333,59.00432859142857,54.26001103666667,68.025,1014.5743961664848,1011.9231484939583,37327.6,39200.46185738639,35454.738142613605,68.88059701492539,54.08339693813696,54.65539232693159,2036.125,2146.9148128513584,1925.3351871486414,57.90147771099491,4.17116327572667,4.607264659098971,58.096945571999996,64.56078528851904,51.63310585548095
2023-12-03,39989.0,1055.66799733,2194.1,3922.085862,63.03996658,1368876645.0,0.013046562294168229,0.013066765167605299,-0.012421384094720711,38404.42857142857,37033.933333333334,2087.0142857142855,2021.5533333333333,59.77536664571428,55.04401791833333,66.68837088162522,1107.5212726754617,1031.042773330259,37502.8,39675.37204835048,35330.227951649525,67.64306498545102,60.5257858180571,55.8294710251567,2043.1350000000002,2174.4928202751103,1911.7771797248902,52.60693295634514,4.214063391610466,4.52862440560127,58.6535913465,64.78173841866486,52.52544427433514
2023-12-04,41985.0,2557.87663035,2243.8,8750.52645166,61.52661514,2211865569.0,0.04991372627472557,0.022651656715737767,-0.0240062221175118,39082.28571428572,37263.9,2117.8571428571427,2034.44,60.69850866999999,55.68335189766666,73.41232720091466,1326.946645750293,1090.2235478142659,37823.85,40603.097855466614,35044.60214453338,69.91341991341993,68.84816131294542,58.43320908271445,2056.35,2211.7340539134734,1900.9659460865264,58.842693936356554,4.078927887284543,4.438685101937924,58.88800334900001,65.08210346167473,52.693903236325276
2023-12-05,44075.0,2381.71882149,2293.9,5305.38390586,60.99483109,1693517649.0,0.04977968322019777,0.022328193243604577,-0.00864315465412746,39973.142857142855,37564.9,2152.7714285714287,2047.75,61.09857450142857,56.341892877999996,91.63079387326059,1650.4628594613387,1202.2714101436804,38133.75,42076.58706966255,34190.91293033745,84.85847227607601,78.58052773984718,62.462672814141,2068.045,2256.314789342331,1879.775210657669,68.56072671112611,3.884147463812276,4.327777574312795,58.6610248565,64.11854307884192,53.20350663415808
2023-12-06,43764.0,1590.89524265,2233.4,6474.33098656,61.90295792,3030993886.0,-0.007056154282473082,-0.026374297048694317,0.014888586684665528,40816.142857142855,37855.63333333333,2181.914285714286,2058.8,61.47754996142857,57.00103848766666,86.71531155895298,1860.312168101489,1333.879561735242,38513.7,43073.936101922074,33953.46389807792,68.93769610040341,80.48388573539887,66.06691539839258,2081.5950000000003,2276.7335739742125,1886.456426025788,61.03450550044045,3.759721096091127,4.214166278668461,58.86260261550001,64.49241713038509,53.23278810061493
2023-12-07,43291.0,1559.3946497,2358.3,7854.70333771,67.83782959,3002455075.0,-0.010807970021021851,0.05592370377003686,0.09587379778636596,41612.142857142855,38118.2,2225.414285714286,2074.5366666666664,62.70557948571428,57.825881322,83.33704363312556,1965.791687200166,1460.2619868282268,38847.0,43784.791068037324,33909.208931962676,75.95714787495615,91.02145811669561,71.05782394205319,2101.4100000000003,2323.9719052853993,1878.8480947146013,72.94006637517641,4.09282728199517,4.189898479333803,59.333697318999995,66.23856879306318,52.42882584493681
2023-12-08,44193.0,1745.44623405,2359.0,6361.66879672,75.00243378,3612712432.0,0.020835739530156383,0.00029682398337782523,0.10561370010363857,42395.857142857145,38403.3,2264.0428571428574,2090.1933333333336,64.8767847342857,58.88629951466667,84.14362885287575,2097.984567551546,1587.806502972891,39227.15,44586.03528373398,33868.26471626602,75.10456446626662,98.29594977592569,76.50544910882769,2121.19,2361.7010515024044,1880.6789484975957,78.88559529284004,4.878701382609499,4.327659059988942,60.15818271650001,69.97446052465894,50.341904908341085
2023-12-09,43712.0,1065.9333667,2340.2,4689.22942023,72.25760651,2893248364.0,-0.01088407666372504,-0.00796947859262409,-0.0365965093619659,43001.28571428572,38637.26666666667,2288.957142857143,2097.49,66.08032008714285,59.78005879733334,79.93711329749468,2139.2754616439197,1698.1002947070967,39541.45,45185.317523344485,33897.58247665551,72.55904124074729,101.37544096448573,81.4794474799593,2137.59,2391.184702750693,1883.9952972493074,70.85218880629164,5.219856392804658,4.506098526552085,60.70138511700001,71.90923244665542,49.49353778734459
2023-12-10,43786.0,887.96780211,2352.3,1822.39536165,74.70588684,1849363354.0,0.0016928989751097134,0.005170498248013189,0.033882665760056385,43543.71428571428,38852.833333333336,2311.557142857143,2106.6,67.74688012428571,60.38212661766667,83.00292153589315,2153.149803606393,1789.110196486956,39856.75,45716.177666501,33997.322333499,75.96343430722354,103.59811422088478,85.9031808281444,2154.0550000000003,2418.837488489288,1889.2725115107128,75.54211026406145,5.622961952555244,4.729471211752717,61.60998783149999,74.25012144703268,48.969854215967295
2023-12-11,41242.0,4261.48533556,2224.4,8275.30204022,70.36717224,3729540309.0,-0.05810076280089527,-0.054372316456234304,-0.05807727855894895,43437.57142857143,38989.166666666664,2308.785714285714,2112.28,69.00981685285714,60.85761032133333,66.8038293584145,1936.5425239062606,1818.5966619708172,40130.95,45688.24379332,34573.656206679996,65.0898479496237,93.95607059873737,87.513758782263,2168.56,2413.7107154042396,1923.4092845957605,71.75963353879075,5.52859777113413,4.889296523629,62.5283227925,74.89466392246885,50.16198166253115
2023-12-12,41458.0,1611.18171027,2201.2,6140.66578338,68.54067993,2366453484.0,0.0052373793705446925,-0.01042977881675966,-0.025956596689297395,43063.71428571428,39134.9,2295.5428571428574,2117.4366666666665,70.08779525857143,61.27049636866666,65.70065075921909,1761.9978742961102,1807.276904435876,40332.65,45767.75070695536,34897.54929304464,61.62095909299829,83.48032621558787,86.70707226892797,2175.4,2415.9038570651414,1934.8961429348585,65.27832027694976,5.245958666702947,4.960628952243789,63.075928879,75.49111552217553,50.66074223582447
2023-12-13,42888.0,2656.57750175,2260.7,4748.06875786,70.76778412,2414610075.0,0.03449273964011779,0.02703071052153372,0.03249317328445711,42938.57142857143,39348.333333333336,2299.442857142857,2124.33,71.35419900142857,61.89918746966667,69.43005181347151,1719.2406944101385,1789.6696624307287,40612.0,45964.71110845112,35259.28889154888,66.71001300390114,79.06793017505106,85.1792438501526,2185.3,2422.54941350945,1948.0505864905506,66.43932906382935,5.1423955012745,4.996982262049932,63.7843496325,76.2602775497104,51.30842171528961
2023-12-14,43031.0,2034.14293176,2315.7,7168.37775463,75.62033081,2464938440.0,0.0033342659951500764,0.024328747733002976,0.06856999622556503,42901.42857142857,39597.23333333333,2293.3571428571427,2135.5366666666664,72.46598489,62.52525266033333,70.54137664346482,1677.5564002611864,1767.2470099968202,40876.25,46154.522160471606,35597.977839528394,68.11955168119547,79.09733008431658,83.9628610969854,2196.94,2435.873246788938,1958.0067532110622,70.53765120363019,5.3897512130183145,5.075536052243608,64.722044182,77.81265347605262,51.631434887947385
2023-12-15,41925.0,1704.4900563,2220.6,4791.54124856,72.36898804,2821390652.0,-0.025702400594919905,-0.04106749578961,-0.0429956168555935,42577.42857142857,39732.166666666664,2273.585714285714,2140.89,72.08977835571429,62.75307223033334,62.331391784181484,1537.552393161459,1721.308086629748,41082.05,46174.47010401725,35989.629895982755,58.42911877394634,70.63264533990241,81.29681794556882,2203.76,2436.8592325396567,1970.660767460344,64.76018443352925,5.2627603820139655,5.11298091819768,65.3981691365,78.60733618882008,52.18900208417992
2023-12-16,42246.0,685.58328764,2227.3,2122.95146544,73.47350311,1781972898.0,0.007656529516994581,0.0030172025578674155,0.015262270482343965,42368.0,39934.86666666667,2257.4571428571426,2149.72,72.26347787,63.27314224266667,60.99825424535788,1435.9475170216538,1664.235972708129,41321.35,46139.53420809825,36503.165791901745,54.31578947368421,63.73031233114625,77.7835168226843,2211.995,2435.537827405087,1988.452172594913,62.16041485033708,5.1914011281841965,5.128664960194984,66.189709282,79.33923760530979,53.04018095869021
2023-12-17,41345.0,1200.16749914,2194.8,1379.51356414,71.0005188,1552380672.0,-0.021327462955072707,-0.014591658061329893,-0.0336581788716076,42019.28571428572,40092.2,2234.957142857143,2157.48,71.73413957857143,63.69262835200001,55.22020326455189,1268.1038389403693,1585.0095459545773,41526.6,45945.96791860662,37107.23208139338,50.04883493790989,55.00363761111066,73.22754098036958,2220.34,2426.750958501537,2013.9290414984632,59.632913529524636,4.879056512811189,5.078743270718225,66.9865041735,79.19522933762593,54.77777900937406
2023-12-18,42650.0,2334.05080051,2218.2,8465.93803888,74.34716034,2281865174.0,0.03156367154432216,0.010661563696008569,0.04713545191728952,42220.42857142857,40294.2,2234.0714285714284,2165.9733333333334,72.30270930714286,64.22044283566667,52.70391152313572,1226.253620056843,1513.2583607750307,41767.15,45852.49501667515,37681.80498332485,48.14600231749708,49.40634388332046,68.46330156095976,2228.775,2418.9391050307718,2038.6108949692286,64.85481192183676,4.845708842843038,5.032136385143188,67.794143677,79.68694218263802,55.90134517136197
2023-12-19,42258.0,2266.1848409,2177.5,5426.83240516,72.98976898,1900875405.0,-0.009191090269636604,-0.01834821026057154,-0.01825747417645096,42334.71428571428,40455.26666666667,2230.6857142857143,2171.483333333333,72.93829345714286,64.606983185,41.42843664496651,1148.2199315292237,1440.2506749258694,41986.9,45637.72409730775,38336.07590269225,41.453744493392065,41.21124088994293,63.0128894267564,2236.18,2403.85976496583,2068.5002350341697,63.637292541874466,4.656078065941003,4.956924721302751,68.481125641,79.87261905520009,57.089632226799914
2023-12-20,43665.0,2567.4572557,2202.3,9234.45128289,82.19123077,3745738278.0,0.03329547068010785,0.011389207807118273,0.12606508992405918,42445.71428571428,40661.433333333334,2222.342857142857,2177.46,74.57021440714286,65.46222979233333,49.57674219752031,1186.2366150870148,1389.4478629580985,42284.2,45401.005287471315,39167.39471252868,47.59026809236015,36.299279959063824,57.670167533217885,2243.605,2388.943928389167,2098.266071610833,69.40652641954158,5.188465969668002,5.003232970975802,69.6286060335,81.70427471997168,57.55293734702833
2023-12-21,43873.0,1848.92246454,2240.0,6465.44609421,93.85481262,4711493441.0,0.004763540593152316,0.017118467057167353,0.14190786219808293,42566.0,40931.933333333334,2211.5285714285715,2187.65,77.17514038,66.85737444566666,52.54593175853018,1219.0959926312935,1355.3774888927376,42542.5,45238.9813329516,39846.0186670484,39.401540942483415,35.04461791966742,53.14505761050779,2251.175,2376.9789556739206,2125.3710443260798,72.42824483553264,6.476879364101777,5.297962249600997,71.33114681250001,86.72127809462026,55.94101553037975
2023-12-22,44002.0,83.32569915,2326.1,346.98632854,98.00369263,5284203995.0,0.0029403049711667073,0.0384374999999999,0.04420529852633148,42862.71428571428,41151.2,2226.6,2196.3733333333334,80.83724103571429,68.20454559333334,49.10387538706953,1241.238285663072,1332.5496482468045,42768.9,45118.66432413048,40419.135675869526,47.44366744366744,40.53062779854872,50.62217164811598,2259.1899999999996,2382.49243349306,2135.887566506939,70.91602940439203,7.7434742538250845,5.7870646504458145,73.03968849200001,92.07917519803944,54.000201785960584
2023-12-23,43733.0,746.19292373,2309.6,3887.23725307,107.59423065,3957434568.0,-0.006113358483705311,-0.007093418167748555,0.09785894554206043,43075.142857142855,41365.6,2238.3571428571427,2204.603333333333,85.71163068428571,69.90437431333334,50.10052656773575,1222.9823809368245,1310.6361947848086,42956.1,44941.69983248029,40970.500167519705,47.61384903306301,43.05065687404203,49.1078686933012,2264.9649999999997,2386.2337537316434,2143.696246268356,78.57541061381244,9.412633120544768,6.512178344465605,75.2674016955,99.1823940411114,51.3524093498886
2023-12-24,43033.0,917.15996306,2264.7,2204.01500486,112.48521423,6365529251.0,-0.016006219559600354,-0.01944059577416002,0.0454576751044411,43316.28571428572,41541.833333333336,2248.342857142857,2210.6633333333334,91.63801574571428,71.75833346033332,46.59922319573661,1138.9017446876314,1276.2893047653731,43008.5,44940.79315635961,41076.20684364039,43.501483679525194,40.952666470237546,47.47682824868848,2266.01,2386.870335228834,2145.1496647711665,79.38965250566777,11.003276129393015,7.410397901451088,77.81533164999999,106.03689859280456,49.59376470719542
2023-12-25,43591.0,792.32868211,2272.1,2398.93937318,121.14646149,5951791518.0,0.012966792926358828,0.0032675409546518708,0.07699898443799236,43450.71428571428,41734.566666666666,2256.042857142857,2216.9266666666667,98.32363019571429,73.83499921166666,62.927903137039074,1104.5604855785787,1241.9435409280143,42984.3,44871.961666832794,41096.63833316721,54.30894308943088,39.432558131413316,45.867974225233446,2264.92,2385.1126278501342,2144.727372149866,87.01345805357077,12.815038654167068,8.491326051994285,80.82291316999999,113.89990990088856,47.74591643911143
2023-12-26,42510.0,2342.95681334,2231.0,5451.41555908,112.67673492,6117657160.0,-0.024798696978734158,-0.01808899256194707,-0.06991311562739388,43486.71428571428,41902.9,2263.6857142857143,2222.54,103.99319675857143,75.66946703566666,55.286432160804026,978.8337385777122,1189.321580457954,42921.6,44783.34331432396,41059.85668567604,52.607630381519094,34.51358369921354,43.59709612002947,2264.8,2385.1298449221745,2144.470155077826,79.3305913474291,13.412822687603537,9.475625379116137,83.36160201999999,118.07765038646723,48.64555365353276
2023-12-27,43473.0,1973.95799852,2380.6,17616.49165036,107.02379608,4267938569.0,0.022653493295695215,0.06705513222770043,-0.05016953006326963,43459.28571428572,42110.666666666664,2289.157142857143,2234.2966666666666,107.54070608857144,77.40143953933332,53.0844669408415,945.9955893482256,1140.6563822360083,42930.7,44801.80146002111,41059.598539978884,59.06273620559336,42.20027229279731,43.317731354583046,2265.915,2390.2397576650287,2141.590242334971,73.0446281783941,13.277372633257684,10.235974829944446,85.3209003445,120.76352703269964,49.878273656300365
2023-12-28,42583.0,1358.13189513,2345.5,9671.25278213,102.10456848,4492625126.0,-0.020472477169737546,-0.014744182138956563,-0.04596386766474714,43275.0,42268.8,2304.2285714285713,2244.163333333333,108.71924263999999,78.865112813,47.810361681329425,838.4899671388121,1080.2230992165692,42850.2,44628.88888436886,41071.51111563113,52.32231920199503,44.94169187702664,43.64252345907177,2265.24,2387.5673503008466,2142.912649699153,66.81934863030574,12.627524689445337,10.714284801844626,86.6760070795,122.5275972658595,50.82441689314049
2023-12-29,42072.0,2657.09804522,2299.6,12218.41589984,106.31151581,4445797973.0,-0.012000093934199096,-0.019569388190151416,0.041202341801425346,42999.28571428572,42409.1,2300.442857142857,2253.1699999999996,109.90607452285714,80.43382568333332,50.76284379865075,703.9429415657578,1004.967067686407,42768.2,44530.74321037244,41005.65678962755,56.667792032410546,42.91583323929126,43.497185415115666,2263.21,2381.583270453857,2144.836729546143,71.29738855021625,12.310078085268202,11.033443458529343,88.37870254449999,124.57997601998636,52.177429069013606
2023-12-30,42148.0,896.33378964,2292.1,1888.79436153,101.84508514,1863177830.0,0.001806427077391204,-0.0032614367716125026,-0.042012670367549076,42772.857142857145,42556.73333333333,2297.942857142857,2261.1133333333332,109.08476802142857,81.85394109066668,49.47816826411076,596.5691415690308,923.2874824629318,42686.3,44401.294687734146,40971.30531226586,55.4619015509103,40.241262132925385,42.84600075867761,2260.2,2371.908737819879,2148.4912621801204,67.08123433943076,11.56478410449958,11.139711587723392,89.73566245949999,125.81335267213288,53.65797224686711
2023-12-31,42258.0,1096.81215095,2280.9,1884.67243974,101.50582123,1748630533.0,0.002609851001233787,-0.004886348763142867,-0.003331176065429542,42662.142857142855,42675.1,2300.2571428571428,2267.523333333333,107.51628330714286,83.244001897,55.30875683218979,514.4207895309228,841.51414387653,42737.1,44327.635017569315,41146.56498243068,57.52753977968177,36.793763264599875,41.635553259862064,2263.025,2373.7752999879262,2152.274700012074,68.85015404114685,10.8220081198575,11.076170894150215,91.292594909,126.52868936274427,56.05650045525573
2024-01-01,44187.0,1581.07874912,2352.5,5384.73337767,109.50868225,2157671990.0,0.04564816129490268,0.03139111754132129,0.07884139966580328,42747.28571428572,42832.2,2311.7428571428572,2273.7466666666664,105.85374341571428,84.76652933733334,58.33242979507752,598.0775417571276,792.8268234526496,42873.55,44470.2768461016,41276.823153898404,60.82889856474765,39.38511015392214,41.185464638674084,2270.5899999999997,2384.1918884203883,2156.988111579611,70.54511736157389,10.755138263173734,11.011964367954919,93.340995025,127.76183790215758,58.920152147842416
2024-01-02,44970.0,3740.22470554,2356.5,7048.71502893,106.61122131,3782057553.0,0.01772014393373622,0.0017003188097768351,-0.026458732590584177,43098.71428571428,42998.23333333333,2329.671428571429,2279.1599999999994,104.98724147142858,86.218904495,64.10443103806948,719.2664212305608,778.1147430082318,42977.65,44829.44608687818,41125.85391312182,65.341103873843,41.28562284323243,41.20549627958576,2275.38,2395.1380297276855,2155.6219702723147,69.2979303923732,10.349045186362531,10.879380531636441,95.1331668845,128.31554956405859,61.95078420494143
2024-01-03,42865.0,3979.82785438,2210.9,13428.73046834,98.59443665,5472216595.0,-0.04680898376695575,-0.06178654784638227,-0.07519644331518449,43011.857142857145,43027.566666666666,2305.4285714285716,2278.0633333333335,103.78304726714285,87.45449854533332,46.1210240496509,638.0979772712235,750.1113898608303,42969.35,44821.62726411755,41117.072735882444,50.61062198239136,30.689322268267915,39.102261477322195,2270.14,2391.6283559507897,2148.65164404921,59.5448638176697,9.273427672549076,10.55818995981897,96.2818721765,128.18608444138027,64.37765991161972
2024-01-04,44186.0,2918.11934919,2269.6,6977.57332053,105.07753754,3272723247.0,0.030817683424705367,0.026550273644217137,0.06575524046061876,43240.857142857145,43031.26666666667,2294.5857142857144,2277.253333333333,104.20775713285714,88.92392209366668,51.36980306345733,672.6116126048364,734.6114344096316,43082.4,44942.27474394562,41222.52525605438,52.0408163265306,26.720262589668437,36.62586169979144,2272.5899999999997,2391.827293707015,2153.3527062929843,56.94936624368995,8.84219775212486,10.214991518280149,97.91729965149999,127.9592680224074,67.87533128059258
2024-01-05,44184.0,3155.47620603,2269.4,7239.79871402,99.97879028,3022127826.0,-4.526320554021357e-05,-8.812125484658484e-05,-0.048523665279642136,43542.57142857143,43045.26666666667,2290.2714285714287,2278.4533333333334,103.30308205714287,90.19311650566667,50.80545229244114,691.8275763265483,726.0546627930149,43179.3,45057.54398392935,41301.05601607066,45.56546222430784,23.290141615385437,33.95871768291025,2274.695,2392.037189209456,2157.3528107905445,51.208805449022606,7.996836092850884,9.771360433194296,99.24256401,126.99558525452034,71.48954276547965
2024-01-06,43999.0,980.53899688,2241.5,3852.87144982,93.85771942,2235902092.0,-0.004187036031142455,-0.01229399841367762,-0.061223693974065574,43807.0,43068.86666666667,2283.042857142857,2274.56,102.16202981142858,91.06044616666667,51.18601747815231,684.2409088569402,717.6919120058001,43312.0,45011.047287222864,41612.952712777136,44.76717381281697,18.11166915273725,30.78930797687565,2277.0299999999997,2389.4327551640417,2164.6272448359578,41.22007244198693,6.755093116350196,9.168106969825477,100.385424041,124.93978584260647,75.83106223939352
2024-01-07,43944.0,1747.44187033,2222.8,4858.45209246,89.2763443,2288061692.0,-0.0012500284097365366,-0.008342627704661987,-0.04881191603962787,44047.857142857145,43060.566666666666,2274.7428571428572,2270.02,100.41496167857143,91.53624318400001,54.30977386696944,666.1118570348044,707.375901011601,43376.7,45068.13826684131,41685.26173315868,46.64531625300243,12.356322703053138,27.10271092211115,2277.26,2389.173658448891,2165.3463415511096,35.10670621212614,5.339770625287258,8.402439700917833,101.131883239,123.12772349642579,79.13604298157422
2024-01-08,46995.0,3636.8610002,2332.7,7471.5508137,97.79044342,4152448360.0,0.06942927362097207,0.04944214504228883,0.0953679184195717,44449.0,43170.0,2271.9142857142856,2269.77,98.74092756,92.38733774766666,63.030163834022346,887.7017810256075,743.4410770144023,43613.55,45875.74376293487,41351.356237065134,54.167812929848694,16.47328690682707,24.976826119054337,2285.02,2389.0537516084582,2180.9862483915417,34.98392206389806,4.849235035020996,7.691798767738467,102.371916961,120.06261418005218,84.68121974194781
2024-01-09,46124.0,4033.07482445,2345.1,6802.99588141,99.40918732,4070131683.0,-0.01853388658367916,0.005315728554893484,0.01655319112367315,44613.857142857145,43247.933333333334,2270.285714285714,2269.5299999999997,97.71206556142856,93.21078109700001,64.06006847183318,981.7143792403367,791.0957374595891,43736.5,46262.391234064635,41210.608765935365,58.16984104253187,20.500272685774235,24.08151543239832,2292.16,2391.7980481122786,2192.521951887721,40.64599201244936,4.538780908914731,7.06119519597372,103.2328147885,118.26441952025041,88.20121005674957
2024-01-10,46680.0,4041.55249105,2584.8,19906.7937816,102.03302002,4216429514.0,0.012054461885352419,0.10221312523986192,0.026394267680247996,45158.857142857145,43429.2,2323.7,2281.5433333333335,98.20329175714286,94.26630935633334,62.88469264764966,1088.536621383042,850.5839142442799,43876.85,46725.9384433277,41027.761556672296,62.95027904616949,42.54306470419988,27.77382528675863,2309.4,2471.0558527764683,2147.744147223532,46.32436291710244,4.453132211721325,6.539582599123241,103.64172515850001,118.03036722789314,89.25308308910688
2024-01-11,46360.0,4473.0234105,2619.0,11176.43801569,99.90943909,4174026719.0,-0.006855184233076295,0.013231197771587766,-0.020812683282174116,45469.42857142857,43592.6,2373.6142857142854,2295.47,97.46499197857143,95.31193466166668,65.90315789473684,1134.297219969114,907.3265753892467,43994.75,47053.11426008694,40936.38573991306,67.36507936507938,62.05644232884424,34.630348695175755,2324.045,2537.0009724698293,2111.089027530171,48.313885076521004,4.165878118800876,6.064841703058768,103.7370124815,117.99307529429709,89.48094966870292
2024-01-12,42778.0,5206.89076802,2522.6,16791.31306616,91.72090912,2868799888.0,-0.07726488352027605,-0.03680794196258119,-0.08195952298985132,45268.57142857143,43588.933333333334,2409.785714285714,2304.2,96.28529466999998,96.01037216166667,52.361835942727154,871.4794870098413,900.1571577133657,43947.0,47052.03590961662,40841.96409038338,63.30548926014321,68.94747673756774,41.493774303654156,2334.695,2565.1913292321974,2104.198670767803,39.43871125629544,3.2401310327942525,5.499899569005866,102.94334640500001,118.03798326405195,87.84870954594808
2024-01-13,42843.0,1045.15461483,2578.3,8438.02982834,95.73004913,1880329065.0,0.0015194726261162916,0.022080393245064833,0.043710207939116286,45103.42857142857,43582.666666666664,2457.9,2312.9533333333334,96.55277034285713,96.68069610566667,52.32674924673585,660.8219527880719,852.290116728307,43937.5,47055.446118843094,40819.553881156906,66.14759647935006,78.00401393257789,48.795822229438905,2350.375,2602.4766910526823,2098.2733089473177,45.54418423998515,2.797723475805654,4.959464350365824,102.10558814999999,116.82561340861622,87.38556289138376
2024-01-14,41715.0,1256.25694151,2471.6,6865.72164384,94.13314056,2736734725.0,-0.02632868846719416,-0.0413838575805765,-0.016681372092804625,44785.0,43575.666666666664,2493.4428571428575,2321.3199999999997,97.24659838,97.40616785633333,48.298125744374104,398.26323563097685,761.484740508841,43843.7,47114.657310379414,40572.74268962058,59.71274320057043,75.69897596362489,54.17645297627611,2360.35,2615.1836960286482,2105.5163039713516,44.724472082844066,2.291836262030472,4.425938732698754,100.7549221035,112.84010241319676,88.66974179380323
2024-01-15,42493.0,1455.36533569,2510.8,4143.24529326,94.49022675,1755858499.0,0.018650365575932026,0.01586017154879449,0.003793416302438235,44141.857142857145,43583.9,2518.8857142857146,2330.77,96.77513885571429,98.106725311,44.27780029725713,250.0789046887512,659.2035733448231,43842.85,47115.27509624515,40570.42490375485,58.3377225323923,76.15743366927563,58.57264911487602,2374.34,2629.9941199602968,2118.6858800397035,37.93319603478457,1.8978535967418821,3.9203217055073796,99.845596695,110.84152276240829,88.8496706275917
2024-01-16,43131.0,2368.79032451,2587.3,9816.15905711,97.62691498,1806576879.0,0.01501423763914067,0.03046837661303181,0.03319590118350502,43714.28571428572,43643.433333333334,2553.4857142857145,2343.8533333333335,96.52052852142857,98.99427185033332,43.726547042368836,182.0247547517938,563.7678096262173,43825.75,47109.86589480869,40541.63410519131,61.293795263260925,81.75129729997934,63.20837875189669,2384.675,2657.528119346076,2111.8218806539244,42.809067438407595,1.817769901866285,3.499811344779161,99.37575264,109.87192022431736,88.87958505568264
2024-01-17,42738.0,1669.71805706,2528.4,3802.83321691,102.06359863,3220344763.0,-0.009111775752938756,-0.022765044641131715,0.045445291914723684,43151.142857142855,43646.36666666667,2545.4285714285716,2354.1933333333336,96.52489689428572,99.91815312666668,49.50946311317111,95.28119278122176,470.0704862572182,43833.5,47105.978635692125,40561.021364307875,66.97679392578334,80.50373977645677,66.66745095680871,2393.82,2673.3238807753164,2114.316119224684,52.94547995084102,2.088234421814292,3.2174959601861874,99.3737041475,109.8676450815192,88.87976321348081
