date,btc_price,btc_high,btc_low,eth_price,eth_high,eth_low,sol_price,sol_high,sol_low,btc_sma_14,eth_sma_14,sol_sma_14,btc_sma_30,eth_sma_30,sol_sma_30
2023-10-22,30002.0,30247.0,29678.0,1664.1,1668.5,1623.0,29.03668213,29.96619225,28.20864487,28079.928571428572,1579.6285714285714,23.933484486428572,27590.5,1609.5233333333333,22.656194560333333
2023-10-23,33074.0,34283.0,29898.0,1766.7,1800.0,1658.6,31.85098457,32.46877289,28.90173912,28471.35714285714,1592.9642857142858,24.62866933,27806.86666666667,1615.2766666666666,23.068763924
2023-10-24,33917.0,35198.0,32852.0,1785.4,1854.4,1757.1,30.15153694,32.36031723,29.70209312,28937.214285714286,1608.5214285714285,25.203413690714285,28062.5,1622.09,23.428005473
2023-10-25,34498.0,35138.0,33686.0,1787.8,1817.4,1761.0,32.4630661,33.69322205,30.05987358,29481.785714285714,1624.3214285714287,25.950245584285714,28335.86666666667,1628.7466666666667,23.863302994
2023-10-26,34165.0,34834.0,33738.0,1804.1,1865.0,1763.2,32.77549362,33.22134018,30.79706764,30011.0,1643.2142857142858,26.769904545,28601.1,1635.78,24.321709887333334
2023-10-27,33906.0,34245.0,33407.0,1780.1,1804.7,1744.8,31.73969841,33.3024025,31.52513885,30513.785714285714,1659.4928571428572,27.47738892642857,28852.6,1641.8733333333332,24.742032432666665
2023-10-28,34091.0,34506.0,33878.0,1776.7,1802.5,1771.1,31.65331841,32.47766876,31.50631332,31030.64285714286,1675.3285714285714,28.16607461642857,29088.1,1645.9933333333333,25.131889152666666
2023-10-29,34538.0,34755.0,33945.0,1796.0,1811.0,1763.9,32.82260895,33.13132858,31.43420219,31556.64285714286,1692.3357142857142,28.944687570714287,29342.333333333332,1650.2733333333333,25.549287605666667
2023-10-30,34495.0,34860.0,34095.0,1809.9,1830.3,1778.7,34.96233749,35.17289352,32.39456558,31983.571428571428,1707.307142857143,29.728928974285715,29593.3,1654.9,26.001527278
2023-10-31,34661.0,34730.0,34061.0,1815.8,1849.0,1782.4,38.51951599,38.5464325,34.90843582,32430.214285714286,1725.1857142857143,30.768943105,29815.5,1657.69,26.490961583666667
2023-11-01,35440.0,35612.0,34102.0,1847.4,1858.9,1784.6,41.46154404,46.25090027,37.96105194,32938.21428571428,1745.45,32.056757790714286,30079.933333333334,1663.8366666666666,27.093956375333335
2023-11-02,34937.0,35968.0,34320.0,1801.0,1874.7,1785.9,40.20756912,44.4891243,38.97534561,33381.357142857145,1762.1142857142856,33.14744704071428,30330.0,1668.6333333333334,27.649118868666665
2023-11-03,34727.0,34947.0,34132.0,1832.6,1835.3,1778.8,39.51976013,40.22572327,38.21837616,33741.28571428572,1778.3785714285714,34.03931031857143,30561.233333333334,1674.82,28.194951312
2023-11-04,35086.0,35276.0,34609.0,1857.2,1869.6,1825.3,42.34659576,42.69524002,39.16879272,34109.78571428572,1794.6285714285714,34.965050832857145,30816.86666666667,1683.0133333333333,28.850033124333333
2023-11-05,35045.0,35396.0,34495.0,1894.6,1913.3,1848.6,41.23860168,42.80353928,40.38012695,34470.0,1811.0928571428572,35.836616515,31053.433333333334,1691.3,29.443838055666667
2023-11-06,35042.0,35290.0,34766.0,1901.9,1916.0,1870.8,42.12858963,42.15506744,39.82507706,34610.57142857143,1820.75,36.570731162142856,31289.13333333333,1700.1966666666667,30.071880976
2023-11-07,35414.0,35891.0,34530.0,1886.2,1908.0,1851.8,43.09254456,44.42584991,40.31990814,34717.5,1827.95,37.495088849285715,31538.5,1708.6066666666666,30.73341827366667
2023-11-08,35640.0,36150.0,35111.0,1889.3,1905.2,1874.5,43.189888,43.80505753,42.39422989,34799.07142857143,1835.2,38.26129041357143,31806.7,1718.9166666666667,31.435801315
2023-11-09,36693.0,37978.0,35578.0,2121.3,2131.5,1883.4,45.44482803,48.70306778,42.60818481,34979.642857142855,1857.857142857143,39.16624287142857,32116.63333333333,1737.3733333333332,32.213791719666666
2023-11-10,37319.0,37558.0,36343.0,2079.0,2136.5,2065.9,56.64385223,57.34910202,45.21684647,35223.42857142857,1879.2071428571428,40.94511100142857,32464.8,1754.4533333333334,33.36833947433333
2023-11-11,37152.0,37422.0,36673.0,2054.0,2091.1,2033.1,56.10266113,63.41544724,54.04486847,35442.07142857143,1899.0142857142857,42.691492624285715,32811.333333333336,1771.6,34.52841923966667
2023-11-12,37086.0,37237.0,36758.0,2046.5,2066.7,2008.5,56.15409851,61.71490479,54.94210434,35624.07142857143,1916.9071428571428,44.35802759285714,33151.96666666667,1788.0766666666666,35.672391954333335
2023-11-13,36485.0,37421.0,36355.0,2053.9,2117.4,2031.4,51.90705109,59.71365738,51.90705109,35766.21428571428,1934.3357142857142,45.56836427857143,33472.96666666667,1804.7066666666667,36.66890303233333
2023-11-14,35564.0,36749.0,35002.0,1979.5,2065.3,1934.4,56.83837509,57.73010635,51.71446228,35830.71428571428,1946.0285714285715,46.876854214285714,33752.63333333333,1818.76,37.832781282333336
2023-11-15,37877.0,37975.0,35378.0,2060.0,2063.0,1968.4,65.53440094,66.86766815,56.30898666,36004.78571428572,1961.2142857142858,48.59634399285714,34064.6,1834.0833333333333,39.21782938566667
2023-11-16,36165.0,37960.0,35539.0,1962.4,2092.2,1940.4,57.87140274,67.99214935,56.81013107,36092.5,1972.7428571428572,49.858046394285715,34323.166666666664,1847.3133333333333,40.348232205
2023-11-17,36625.0,36800.0,35891.0,1962.0,1991.3,1906.7,58.41593552,60.41629028,54.55164719,36228.07142857143,1981.9857142857143,51.207773207857144,34599.73333333333,1860.59,41.51435877433333
2023-11-18,36590.0,36851.0,36211.0,1963.4,1972.1,1918.8,58.51272583,59.28344345,55.06231308,36335.5,1989.5714285714287,52.36249678428572,34861.63333333333,1873.78,42.63351898133333
2023-11-19,37426.0,37520.0,36420.0,2012.2,2017.3,1945.0,61.3935585,62.0211525,56.88264847,36505.57142857143,1997.9714285714285,53.80213655714286,35119.566666666666,1887.3566666666666,43.778848456666665
2023-11-20,37480.0,37769.0,36716.0,2023.0,2067.3,1993.2,56.53383255,61.37046051,56.3534317,36679.71428571428,2006.6214285714286,54.83108248,35371.333333333336,1900.4666666666667,44.68376858966667
2023-11-21,35758.0,37664.0,35758.0,1934.3,2036.1,1933.0,52.00047302,57.36568832,51.55591583,36704.28571428572,2010.057142857143,55.467363084285715,35563.2,1909.4733333333334,45.449228286
2023-11-22,37424.0,37865.0,35651.0,2064.4,2092.7,1931.0,57.5885582,58.79156494,51.73749542,36831.71428571428,2022.5642857142857,56.495839527142856,35708.2,1919.3966666666668,46.307147407
2023-11-23,37301.0,37649.0,36886.0,2062.7,2088.9,2041.0,56.59936905,59.47392273,56.28756332,36875.142857142855,2018.3785714285714,57.29259245714286,35821.0,1928.64,47.18874181066667
2023-11-24,37746.0,38437.0,37266.0,2082.9,2133.6,2060.1,56.86643982,58.68601227,56.34909058,36905.642857142855,2018.6571428571428,57.30849157071429,35929.26666666667,1938.4766666666667,48.00218760133333
2023-11-25,37809.0,37908.0,37619.0,2084.2,2092.3,2068.4,58.84648895,59.65414429,56.32527924,36952.57142857143,2020.8142857142857,57.50447927214286,36050.73333333333,1947.8133333333333,48.871220779
2023-11-26,37460.0,37837.0,37173.0,2062.6,2095.0,2039.3,57.6427002,58.95796204,56.51145554,36979.28571428572,2021.9642857142858,57.61080796428571,36169.2,1957.23,49.734654172
2023-11-27,37240.0,37574.0,36727.0,2027.9,2072.1,1986.9,55.06462097,58.02122498,53.71446991,37033.21428571428,2020.107142857143,57.83634867,36274.166666666664,1965.6033333333332,50.515030924
2023-11-28,37839.0,38420.0,36883.0,2049.5,2075.9,1995.9,58.19437027,58.60682297,54.08532333,37195.71428571428,2025.107142857143,57.93320546857143,36384.2,1974.0533333333333,51.36075630133333
2023-11-29,37863.0,38457.0,37597.0,2029.4,2075.7,2020.6,59.2501297,61.65335846,57.85509109,37194.71428571428,2022.9214285714286,57.48432895142857,36496.46666666667,1981.37,52.170349375
2023-11-30,37719.0,38173.0,37510.0,2053.8,2055.5,2022.3,59.24162292,61.43787384,58.9469223,37305.71428571428,2029.45,57.58220182142857,36598.4,1989.3033333333333,52.86108627266667
